,amp,batch_size,bss_reg,cat:auto_augment:None,cat:auto_augment:original,cat:auto_augment:v0,cat:data_augmentation:None,cat:data_augmentation:auto_augment,cat:data_augmentation:random_augment,cat:data_augmentation:trivial_augment,cat:model:beit_base_patch16_384,cat:model:beit_large_patch16_512,cat:model:convnext_small_384_in22ft1k,cat:model:deit3_small_patch16_384_in21ft1k,cat:model:dla46x_c,cat:model:edgenext_small,cat:model:edgenext_x_small,cat:model:edgenext_xx_small,cat:model:mobilevit_xs,cat:model:mobilevit_xxs,cat:model:mobilevitv2_075,cat:model:swinv2_base_window12to24_192to384_22kft1k,cat:model:tf_efficientnet_b4_ns,cat:model:tf_efficientnet_b6_ns,cat:model:tf_efficientnet_b7_ns,cat:model:volo_d1_384,cat:model:volo_d3_448,cat:model:volo_d4_448,cat:model:volo_d5_448,cat:model:volo_d5_512,cat:model:xcit_nano_12_p8_384_dist,cat:model:xcit_small_12_p8_384_dist,cat:model:xcit_tiny_12_p8_384_dist,cat:model:xcit_tiny_24_p8_384_dist,cat:opt:adam,cat:opt:adamp,cat:opt:adamw,cat:opt:momentum,cat:opt:sgd,cat:opt_betas:None,"cat:opt_betas:[0.0, 0.999]","cat:opt_betas:[0.0, 0.99]","cat:opt_betas:[0.9, 0.999]","cat:opt_betas:[0.9, 0.99]",cat:sched:cosine,cat:sched:multistep,cat:sched:plateau,cat:sched:step,clip_grad,cotuning_reg,cutmix,decay_epochs,decay_rate,delta_reg,drop,layer_decay,linear_probing,lr,mixup,mixup_prob,momentum,patience_epochs,pct_to_freeze,ra_magnitude,ra_num_ops,smoothing,sp_reg,stoch_norm,warmup_epochs,warmup_lr,weight_decay
50788227873103130,0,4,0.0001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,10.0,4.0,0.25,10.0,0.5,0.0001,0.2,0.65,0,0.001,0.4,0.75,0.9,10,0.8,8,2,0.0,0.0,1,10,1e-06,0.01
129611628882634437,1,32,0.0001,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.0,2.0,1.0,20.0,0.5,0.1,0.3,0.75,0,0.005,0.4,1.0,0.9,10,0.2,8,2,0.0,0.1,1,10,1e-05,0.0
1333087441711778,0,4,0.001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,10.0,2.0,0.25,10.0,0.1,0.001,0.2,-1.0,1,0.01,4.0,0.5,0.9,10,1.0,8,2,0.1,0.01,1,10,1e-05,0.1
30796751303013277,1,2,0.001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-1.0,1.0,0.25,90.0,0.1,0.0,0.0,-1.0,0,0.0001,0.4,0.0,0.9,10,1.0,8,2,0.1,0.001,0,5,1e-05,1e-05
13218378578731184,0,256,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0,4.0,0.5,90.0,0.1,0.001,0.3,0.75,1,0.0005,0.4,0.75,0.0,10,1.0,8,2,0.0,0.0001,0,5,1e-05,0.0001
30065808132880663,1,128,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-1.0,0.0,0.5,90.0,0.1,0.001,0.4,-1.0,1,1e-05,1.0,1.0,0.9,10,0.0,8,2,0.0,0.1,0,10,0.0,1e-05
23649272573538666,0,128,0.01,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.0,2.0,0.25,90.0,0.1,0.0,0.0,0.75,1,0.01,1.0,0.75,0.9,2,0.8,8,2,0.0,0.0001,1,5,1e-06,0.0
411630865478250888,0,128,0.001,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10.0,2.0,0.1,10.0,0.5,0.001,0.1,-1.0,1,0.005,0.4,0.25,0.9,10,0.4,17,3,0.1,0.0001,1,5,1e-05,1e-05
7066519482922817,1,8,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1.0,0.0,2.0,90.0,0.1,0.0,0.3,0.75,0,1e-05,0.4,0.75,0.9,10,0.2,9,2,0.0,0.0001,0,10,0.0,0.0
24051271687317198,0,2,0.0001,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,10.0,0.0,0.0,90.0,0.1,0.0,0.3,0.75,0,0.0001,0.2,0.75,0.9,10,0.8,8,2,0.0,0.01,0,5,1e-05,0.0
17502989196659800,0,8,0.001,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,10.0,4.0,1.0,90.0,0.1,0.1,0.2,0.65,0,0.005,0.4,0.5,0.9,2,0.8,17,2,0.05,0.0001,1,10,1e-05,0.1
14748789362316395,1,8,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.0,1.0,2.0,90.0,0.1,0.1,0.1,0.75,0,0.005,2.0,0.25,0.9,10,0.0,17,2,0.0,0.01,0,10,1e-05,1e-05
27496680113331404,0,32,0.001,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1.0,0.5,0.25,90.0,0.1,0.01,0.4,0.75,0,0.01,0.2,0.5,0.9,10,0.6,17,3,0.1,0.001,0,0,1e-06,0.001
20142562168215112,0,8,0.0001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,1.0,10.0,0.5,0.001,0.1,0.65,0,0.005,8.0,0.75,0.9,10,0.8,8,2,0.05,0.001,0,10,1e-05,0.001
102901547733847830,0,2,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,10.0,0.0,0.5,10.0,0.1,0.001,0.2,-1.0,0,0.005,0.2,0.25,0.95,10,0.2,8,2,0.1,0.01,1,5,0.0,1e-05
30046755655021736,0,4,0.01,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-1.0,4.0,0.1,90.0,0.1,0.0001,0.3,0.65,0,5e-05,1.0,0.75,0.9,10,0.0,8,2,0.1,0.001,0,10,0.0,1e-05
50376400172136155,1,64,0.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.5,90.0,0.1,0.001,0.2,0.65,1,1e-05,0.2,0.5,0.9,10,1.0,8,2,0.1,0.001,1,10,0.0,0.01
100948437686677155,1,256,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,10.0,2.0,0.5,90.0,0.1,0.1,0.3,0.75,1,0.005,2.0,0.25,0.9,5,0.4,17,2,0.05,0.01,1,0,1e-05,0.001
246774827209563882,0,2,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-1.0,2.0,0.25,10.0,0.5,0.01,0.2,-1.0,0,0.01,0.2,0.5,0.9,10,0.4,17,2,0.05,0.01,1,0,1e-05,0.001
126256492719810869,1,8,0.01,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.0,2.0,2.0,20.0,0.5,0.0001,0.4,0.75,0,0.005,1.0,1.0,0.9,10,0.8,8,2,0.05,0.0,1,5,1e-06,0.0001
42892060699970057,1,64,0.001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1.0,2.0,0.1,20.0,0.1,0.01,0.0,0.75,1,0.001,2.0,1.0,0.9,10,1.0,8,2,0.1,0.01,1,0,1e-05,0.01
146530970411388390,0,2,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.0,1.0,4.0,10.0,0.5,0.01,0.2,-1.0,0,5e-05,8.0,1.0,0.9,10,0.4,8,2,0.1,0.0001,1,5,1e-06,0.1
3149178124930995,1,4,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,4.0,0.5,10.0,0.1,0.0001,0.1,-1.0,0,0.01,0.4,0.0,0.9,10,0.6,9,2,0.1,0.1,1,10,0.0,0.001
125475607611196999,1,16,0.1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,10.0,1.0,4.0,20.0,0.5,0.1,0.2,-1.0,0,0.001,1.0,0.25,0.9,10,0.0,17,3,0.05,0.01,0,10,1e-05,0.001
67626775563773426,0,32,0.0001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,10.0,0.5,0.0,90.0,0.1,0.001,0.1,0.65,1,5e-05,4.0,0.0,0.9,2,0.0,8,2,0.05,0.001,1,0,0.0,0.001
10551390997014349,1,16,0.1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,10.0,1.0,0.25,90.0,0.1,0.01,0.2,0.65,1,0.005,4.0,0.5,0.9,2,0.4,8,2,0.0,0.01,0,5,1e-05,0.01
10182497650694935,1,16,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-1.0,2.0,0.5,90.0,0.1,0.001,0.0,0.75,1,0.005,0.4,0.25,0.9,10,0.6,8,2,0.1,0.01,1,5,1e-06,0.01
41382075008411321,1,8,0.001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0,1.0,1.0,90.0,0.1,0.0001,0.2,0.75,0,0.001,8.0,0.5,0.9,5,0.2,8,2,0.0,0.01,1,10,1e-06,0.1
335465680155665904,0,2,0.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,10.0,0.5,0.25,20.0,0.1,0.0001,0.4,-1.0,0,0.0005,0.0,0.75,0.9,10,0.6,9,3,0.0,0.0,0,5,1e-06,0.001
32923066956410280,0,128,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10.0,0.5,2.0,90.0,0.1,0.001,0.2,-1.0,0,0.001,8.0,0.5,0.99,10,1.0,8,2,0.05,0.1,0,0,1e-06,0.1
14484151619414971,1,16,0.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-1.0,2.0,4.0,90.0,0.1,0.0,0.4,-1.0,0,0.0001,4.0,1.0,0.9,10,0.4,8,2,0.05,0.0,1,0,1e-05,1e-05
28461640049265660,0,16,0.01,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,10.0,0.5,0.0,90.0,0.1,0.0001,0.1,-1.0,0,5e-05,8.0,1.0,0.9,10,0.2,8,2,0.0,0.001,1,0,0.0,0.0001
310026262576369130,0,32,0.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-1.0,0.0,0.25,10.0,0.1,0.0,0.2,-1.0,0,0.0001,8.0,0.75,0.9,10,1.0,8,2,0.05,0.1,0,10,1e-06,0.01
13313189626768660,0,8,0.001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,10.0,1.0,2.0,90.0,0.1,0.0001,0.0,0.65,0,1e-05,8.0,0.75,0.9,10,0.8,8,2,0.05,0.001,1,5,1e-05,0.0001
38067085084914241,1,16,0.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,10.0,0.0,1.0,90.0,0.1,0.001,0.2,0.75,1,0.001,0.4,0.5,0.9,5,1.0,8,2,0.0,0.001,1,5,0.0,1e-05
11478580153088139,1,32,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1.0,0.25,90.0,0.1,0.0001,0.3,-1.0,0,0.005,0.4,0.25,0.9,10,0.4,8,2,0.0,0.0,1,5,1e-06,0.001
16904235769573111,1,16,0.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0,2.0,0.1,90.0,0.1,0.0001,0.2,-1.0,1,1e-05,0.0,0.0,0.9,10,0.0,8,2,0.1,0.0001,1,5,1e-06,0.1
4632418993653512,0,32,0.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10.0,0.5,0.5,90.0,0.1,0.001,0.0,-1.0,1,0.005,4.0,0.75,0.0,10,0.6,8,2,0.1,0.01,1,0,1e-06,0.0001
2946101864677652,0,4,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-1.0,0.0,0.0,90.0,0.1,0.1,0.3,-1.0,0,0.005,0.2,0.75,0.0,10,0.6,8,2,0.05,0.0001,1,5,0.0,0.001
61710114941266577,1,8,0.1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-1.0,0.0,2.0,10.0,0.5,0.01,0.2,0.75,0,0.0001,0.2,0.25,0.9,10,0.6,8,2,0.0,0.01,0,0,1e-05,0.0001
20147638080695770,0,64,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,10.0,4.0,0.25,10.0,0.5,0.0001,0.1,0.75,1,0.01,4.0,0.75,0.9,10,1.0,8,2,0.1,0.001,0,10,1e-05,0.001
128168041257212149,1,2,0.0001,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10.0,0.0,4.0,20.0,0.5,0.01,0.4,0.65,0,1e-05,2.0,0.0,0.9,10,1.0,8,2,0.1,0.001,0,10,1e-05,1e-05
176652949159987498,0,64,0.0001,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,10.0,1.0,1.0,90.0,0.1,0.0,0.2,0.75,1,0.01,4.0,0.0,0.9,5,0.8,8,2,0.05,0.1,0,5,1e-05,1e-05
22931267188577388,0,16,0.1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,-1.0,2.0,0.25,90.0,0.1,0.0001,0.4,0.65,1,0.001,8.0,1.0,0.9,10,1.0,8,2,0.05,0.01,1,10,1e-05,1e-05
1335617223546340,0,64,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.0,4.0,2.0,90.0,0.1,0.001,0.1,0.65,0,0.0001,0.2,0.75,0.9,10,0.4,9,2,0.0,0.1,1,10,1e-05,0.1
10133724969552028,0,8,0.01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1.0,4.0,2.0,90.0,0.1,0.001,0.1,-1.0,0,5e-05,2.0,0.5,0.9,10,0.8,8,2,0.05,0.0,1,5,1e-06,0.01
21825815055989940,0,2,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-1.0,1.0,4.0,90.0,0.1,0.01,0.1,-1.0,0,1e-05,0.2,0.0,0.9,10,0.8,9,2,0.1,0.1,0,5,0.0,1e-05
135453743446881837,1,4,0.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,0.5,10.0,0.1,0.1,0.3,0.65,1,5e-05,1.0,0.75,0.9,10,0.2,17,2,0.05,0.01,1,10,0.0,1e-05
22048225212853282,0,8,0.0001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-1.0,2.0,1.0,90.0,0.1,0.001,0.3,0.65,0,0.001,0.4,0.25,0.9,2,0.0,8,2,0.05,0.1,1,10,0.0,1e-05
28815378138681848,0,32,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,10.0,2.0,1.0,90.0,0.1,0.0,0.4,-1.0,0,0.01,4.0,0.5,0.9,2,1.0,8,2,0.05,0.0,0,0,1e-06,0.0001
101507892125248192,0,8,0.0001,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10.0,1.0,1.0,10.0,0.1,0.001,0.3,-1.0,0,0.005,0.0,1.0,0.9,10,0.8,8,2,0.1,0.0,1,5,0.0,0.0001
12773115895630419,1,32,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-1.0,2.0,0.0,90.0,0.1,0.001,0.1,0.65,0,0.01,0.0,1.0,0.8,10,0.8,8,2,0.05,0.0001,0,5,1e-06,0.0001
114663944964904676,0,32,0.0001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-1.0,0.0,0.0,10.0,0.5,0.1,0.1,0.65,0,0.001,8.0,0.25,0.95,10,0.4,8,2,0.1,0.001,0,10,1e-05,0.1
101997538219809565,1,16,0.0001,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,10.0,2.0,0.5,10.0,0.1,0.001,0.0,-1.0,0,0.0005,2.0,0.75,0.9,10,0.4,17,3,0.05,0.01,1,5,1e-06,0.0001
270153536883786389,1,64,0.0001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,10.0,4.0,0.0,20.0,0.1,0.1,0.0,-1.0,1,0.0001,0.2,0.5,0.9,10,0.8,9,3,0.1,0.0001,1,0,0.0,0.001
24306817263760788,0,16,0.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,10.0,4.0,0.0,20.0,0.5,0.0,0.0,-1.0,0,5e-05,0.4,1.0,0.9,10,0.2,8,2,0.0,0.0,0,0,0.0,0.1
142839076030464574,0,64,0.01,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.0,0.5,4.0,20.0,0.1,0.001,0.4,0.65,0,5e-05,0.4,0.75,0.99,10,0.2,8,2,0.1,0.0,0,5,1e-05,0.0001
23759816441062741,1,16,0.01,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.0,4.0,0.5,90.0,0.1,0.1,0.2,0.65,1,1e-05,1.0,0.25,0.9,10,0.4,8,2,0.1,0.01,0,10,1e-06,0.0
19965443497155353,1,64,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.0,0.5,0.25,90.0,0.1,0.01,0.0,0.75,0,0.0001,1.0,0.25,0.9,10,0.8,9,3,0.1,0.0,0,5,1e-05,0.001
156147971186700455,1,8,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,10.0,0.5,0.5,10.0,0.5,0.001,0.3,0.65,0,0.001,0.2,0.0,0.9,10,0.6,8,2,0.1,0.001,1,10,1e-06,0.01
2731209456686371,1,16,0.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,10.0,4.0,0.25,90.0,0.1,0.0,0.1,-1.0,1,0.001,8.0,0.0,0.9,10,0.8,8,2,0.0,0.001,0,0,0.0,0.001
23420759606195103,1,32,0.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,10.0,2.0,2.0,90.0,0.1,0.01,0.0,0.65,0,5e-05,0.4,0.25,0.9,10,0.4,9,3,0.0,0.0001,0,0,1e-06,0.0
28669863049720400,0,4,0.0001,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1.0,1.0,0.25,90.0,0.1,0.001,0.3,0.65,0,0.01,8.0,0.25,0.9,2,0.4,8,2,0.1,0.0,0,10,0.0,0.0001
18833895702992881,1,2,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.0,4.0,0.5,90.0,0.1,0.01,0.4,-1.0,0,0.01,0.2,0.0,0.9,10,0.4,8,2,0.05,0.0,1,10,1e-05,0.01
179163152044854518,0,4,0.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.0,1.0,0.1,90.0,0.1,0.001,0.2,-1.0,0,5e-05,1.0,0.5,0.9,5,0.4,9,3,0.1,0.0001,0,0,1e-05,0.1
108792733419922364,0,32,0.001,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-1.0,0.5,2.0,20.0,0.1,0.01,0.2,0.65,0,0.0001,0.2,0.75,0.9,10,0.2,9,2,0.05,0.0001,0,10,1e-06,0.001
6568540239166616,0,4,0.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-1.0,2.0,0.1,10.0,0.1,0.01,0.4,0.65,0,5e-05,0.0,0.0,0.9,10,0.2,8,2,0.1,0.001,1,5,1e-05,1e-05
13497567828928767,1,32,0.0001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1.0,0.0,0.25,90.0,0.1,0.001,0.3,-1.0,1,0.005,4.0,0.0,0.9,10,0.0,8,2,0.1,0.1,1,10,1e-05,0.0001
91807850644063500,0,128,0.0001,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0,4.0,0.1,90.0,0.1,0.001,0.3,0.65,1,0.01,1.0,0.75,0.9,10,0.6,8,2,0.05,0.1,1,10,1e-05,0.01
