,amp,batch_size,bss_reg,cat:auto_augment:None,cat:auto_augment:original,cat:auto_augment:v0,cat:data_augmentation:None,cat:data_augmentation:auto_augment,cat:data_augmentation:random_augment,cat:data_augmentation:trivial_augment,cat:model:beit_base_patch16_384,cat:model:beit_large_patch16_512,cat:model:convnext_small_384_in22ft1k,cat:model:deit3_small_patch16_384_in21ft1k,cat:model:dla46x_c,cat:model:edgenext_small,cat:model:edgenext_x_small,cat:model:edgenext_xx_small,cat:model:mobilevit_xs,cat:model:mobilevit_xxs,cat:model:mobilevitv2_075,cat:model:swinv2_base_window12to24_192to384_22kft1k,cat:model:tf_efficientnet_b4_ns,cat:model:tf_efficientnet_b6_ns,cat:model:tf_efficientnet_b7_ns,cat:model:volo_d1_384,cat:model:volo_d3_448,cat:model:volo_d4_448,cat:model:volo_d5_448,cat:model:volo_d5_512,cat:model:xcit_nano_12_p8_384_dist,cat:model:xcit_small_12_p8_384_dist,cat:model:xcit_tiny_12_p8_384_dist,cat:model:xcit_tiny_24_p8_384_dist,cat:opt:adam,cat:opt:adamp,cat:opt:adamw,cat:opt:momentum,cat:opt:sgd,cat:opt_betas:None,"cat:opt_betas:[0.0, 0.999]","cat:opt_betas:[0.0, 0.99]","cat:opt_betas:[0.9, 0.999]","cat:opt_betas:[0.9, 0.99]",cat:sched:cosine,cat:sched:multistep,cat:sched:plateau,cat:sched:step,clip_grad,cotuning_reg,cutmix,decay_epochs,decay_rate,delta_reg,drop,layer_decay,linear_probing,lr,mixup,mixup_prob,momentum,patience_epochs,pct_to_freeze,ra_magnitude,ra_num_ops,smoothing,sp_reg,stoch_norm,warmup_epochs,warmup_lr,weight_decay
224376496348908262,0,8,0.0001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-1.0,1.0,0.0,90.0,0.1,0.0001,0.4,0.75,1,0.0001,0.4,0.5,0.9,2,0.2,17,3,0.05,0.0,1,5,0.0,1e-05
205131506212567578,0,128,0.001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,10.0,0.0,1.0,10.0,0.1,0.001,0.2,0.75,0,0.005,1.0,0.0,0.9,10,1.0,8,2,0.1,0.001,0,10,1e-05,0.01
4736755764667719,1,32,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,10.0,4.0,0.0,90.0,0.1,0.0,0.3,0.75,0,0.0001,1.0,0.0,0.9,10,1.0,8,2,0.1,0.0,1,5,1e-06,0.0001
56025438144169937,1,8,0.1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,10.0,4.0,2.0,90.0,0.1,0.01,0.1,-1.0,0,0.01,1.0,0.25,0.9,5,1.0,8,2,0.0,0.1,0,5,1e-06,0.0
107403587718287123,1,64,0.1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.1,20.0,0.1,0.001,0.0,0.75,0,1e-05,2.0,0.75,0.95,10,0.4,8,2,0.1,0.01,1,5,1e-06,0.01
2382204527272129,1,128,0.001,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.0,0.0,90.0,0.1,0.0,0.3,0.75,1,0.005,0.4,1.0,0.9,10,0.8,8,2,0.1,0.01,1,0,1e-05,0.01
24381577047353304,0,128,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1.0,4.0,4.0,90.0,0.1,0.001,0.0,-1.0,0,0.005,0.0,1.0,0.9,10,1.0,8,2,0.0,0.0,1,0,0.0,0.1
5376020504619299,1,4,0.01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1.0,0.0,4.0,90.0,0.1,0.001,0.4,0.75,0,0.01,0.0,0.25,0.9,10,0.0,8,2,0.05,0.01,1,10,1e-05,0.0001
13466454034358692,0,64,0.1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,10.0,4.0,0.25,20.0,0.1,0.1,0.1,0.75,1,1e-05,0.0,0.5,0.9,10,1.0,8,2,0.05,0.001,1,10,1e-05,0.0001
77577737025830926,0,8,0.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,10.0,0.5,2.0,20.0,0.1,0.1,0.2,0.75,1,5e-05,1.0,0.75,0.9,10,0.0,8,2,0.1,0.0,0,5,1e-06,0.0001
2143593793439688,0,16,0.001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,10.0,2.0,0.0,10.0,0.1,0.1,0.2,-1.0,0,0.01,0.2,0.5,0.9,10,0.2,8,2,0.1,0.001,0,10,1e-06,0.01
336571167902196183,1,32,0.0001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.0,0.0,0.0,20.0,0.1,0.0001,0.0,-1.0,0,0.001,8.0,0.0,0.9,10,1.0,8,2,0.1,0.01,0,10,0.0,0.0001
64189545844601862,0,2,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.25,20.0,0.5,0.0,0.1,0.75,0,0.01,4.0,1.0,0.9,10,0.4,8,2,0.05,0.01,1,5,1e-06,0.0
96839583385864526,0,16,0.0001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-1.0,0.0,0.1,90.0,0.1,0.0001,0.3,0.75,0,0.001,1.0,0.25,0.95,10,0.4,8,2,0.1,0.1,0,0,1e-05,0.0
168918809898030463,1,2,0.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-1.0,1.0,4.0,10.0,0.5,0.01,0.0,0.65,1,0.01,8.0,0.5,0.8,10,0.0,8,2,0.0,0.1,1,0,0.0,0.0
14792878789805162,0,4,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0.5,0.1,90.0,0.1,0.0,0.1,-1.0,1,1e-05,2.0,0.75,0.9,10,0.0,8,2,0.0,0.0001,1,10,1e-05,1e-05
374268496678650596,0,4,0.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,2.0,10.0,0.5,0.0001,0.3,-1.0,0,0.005,4.0,0.0,0.9,10,0.0,9,3,0.05,0.0001,1,5,0.0,0.01
24074772452261069,1,8,0.01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-1.0,2.0,0.1,90.0,0.1,0.01,0.4,-1.0,0,0.0001,0.0,0.0,0.9,10,0.2,8,2,0.1,0.1,0,5,1e-05,0.0
148977982838297629,1,2,0.0001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10.0,4.0,0.5,90.0,0.1,0.01,0.0,0.65,1,0.01,8.0,0.75,0.9,2,1.0,9,3,0.1,0.1,1,10,0.0,0.001
241048362395680858,0,4,0.0001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,10.0,0.0,0.1,20.0,0.1,0.01,0.3,-1.0,0,0.001,4.0,0.75,0.9,10,0.0,17,2,0.1,0.0001,1,5,1e-06,1e-05
53255630557886177,1,16,0.001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,-1.0,4.0,4.0,90.0,0.1,0.001,0.2,0.65,0,0.0001,0.4,0.75,0.9,10,0.6,8,2,0.1,0.1,1,0,1e-06,0.0001
10828644475265338,0,8,0.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,10.0,0.0,4.0,90.0,0.1,0.0,0.3,0.75,0,0.0001,2.0,0.5,0.9,10,0.6,8,2,0.1,0.0001,0,0,0.0,0.001
92982761067818319,1,32,0.01,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-1.0,0.0,0.1,90.0,0.1,0.0,0.2,-1.0,0,0.0001,8.0,0.0,0.9,10,0.2,9,3,0.1,0.001,1,5,1e-05,0.001
7749679355484341,1,8,0.001,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1.0,2.0,0.1,10.0,0.1,0.001,0.3,0.75,0,5e-05,2.0,0.25,0.0,10,0.2,8,2,0.05,0.0001,1,0,1e-05,0.0
24219742576323027,1,4,0.01,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,10.0,1.0,0.1,90.0,0.1,0.0,0.3,0.65,0,0.01,1.0,1.0,0.9,10,0.2,9,3,0.05,0.1,0,10,1e-05,0.0
106816523455363287,1,4,0.01,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1.0,1.0,0.25,90.0,0.1,0.0,0.4,-1.0,1,0.005,2.0,1.0,0.9,10,0.4,17,3,0.1,0.1,1,0,0.0,0.01
5786825499248995,1,2,0.01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,90.0,0.1,0.01,0.4,0.75,0,0.01,0.0,0.25,0.9,10,0.8,8,2,0.1,0.0,1,10,0.0,1e-05
25465032846433619,1,16,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0,1.0,0.0,90.0,0.1,0.0,0.1,0.75,0,0.005,4.0,0.25,0.9,10,0.2,9,2,0.05,0.001,1,5,1e-05,0.1
351974974451245473,1,4,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.0,4.0,2.0,10.0,0.5,0.1,0.2,0.65,1,1e-05,0.0,0.25,0.9,10,0.8,8,2,0.05,0.0,0,0,1e-05,0.001
137200373150861839,1,64,0.001,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.0,1.0,0.1,90.0,0.1,0.0,0.4,-1.0,0,0.01,2.0,0.75,0.9,2,0.6,9,3,0.1,0.1,0,10,1e-06,0.0
42126730956469323,1,16,0.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,10.0,4.0,1.0,20.0,0.1,0.001,0.3,-1.0,0,0.01,1.0,0.0,0.9,10,0.8,8,2,0.1,0.001,1,5,0.0,0.01
102181628760441286,0,8,0.1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.0,2.0,1.0,10.0,0.1,0.0,0.0,-1.0,1,0.01,0.0,0.0,0.9,10,0.4,8,2,0.1,0.0,0,0,1e-05,0.0001
103676434597495890,0,2,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1.0,0.0,0.25,90.0,0.1,0.1,0.2,0.75,1,0.0001,1.0,1.0,0.9,10,1.0,17,3,0.05,0.0,0,5,1e-05,1e-05
30845948754339437,1,8,0.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1.0,0.5,2.0,90.0,0.1,0.0001,0.0,0.65,0,0.001,8.0,0.5,0.9,10,0.0,8,2,0.0,0.0001,1,5,1e-05,1e-05
7542544744060266,0,128,0.01,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,10.0,0.5,0.25,90.0,0.1,0.001,0.3,0.75,1,0.0001,0.2,0.5,0.9,10,0.0,8,2,0.1,0.001,0,10,1e-06,0.0
121236127791746065,1,8,0.0001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1.0,0.0,0.5,10.0,0.5,0.0,0.2,0.65,0,0.01,8.0,0.5,0.9,10,0.4,17,3,0.1,0.0,0,5,1e-05,0.0
224560078975048558,0,8,0.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.0,2.0,4.0,20.0,0.5,0.001,0.0,0.65,0,0.001,2.0,0.0,0.8,10,1.0,17,2,0.1,0.001,1,10,0.0,1e-05
22439299314069888,0,8,0.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0.5,4.0,90.0,0.1,0.0,0.2,0.75,1,0.005,1.0,0.75,0.9,10,0.0,8,2,0.1,0.0,1,10,1e-06,1e-05
17794969164591042,0,32,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,-1.0,4.0,0.5,90.0,0.1,0.0,0.3,0.75,0,0.001,2.0,0.5,0.9,10,0.6,9,2,0.0,0.0001,1,5,0.0,0.01
12281323578041036,0,4,0.01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-1.0,4.0,0.1,90.0,0.1,0.1,0.1,0.65,1,0.01,1.0,1.0,0.9,2,0.0,8,2,0.05,0.01,1,0,0.0,0.0001
170889435725198199,1,16,0.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1.0,20.0,0.1,0.1,0.3,-1.0,0,0.0001,0.4,0.5,0.9,10,0.2,17,2,0.05,0.0,0,10,1e-06,0.1
374313410570693167,1,8,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1.0,0.5,0.5,20.0,0.5,0.01,0.3,0.75,0,0.0005,0.4,0.0,0.95,10,0.0,8,2,0.05,0.1,1,5,0.0,0.01
15694442364124099,1,2,0.0001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,10.0,0.0,0.1,90.0,0.1,0.1,0.2,0.75,1,0.0005,1.0,0.5,0.9,10,0.4,8,2,0.0,0.0001,1,10,1e-06,0.0
4722244592971230,0,2,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1.0,1.0,1.0,90.0,0.1,0.1,0.1,0.75,1,5e-05,0.0,0.0,0.9,10,0.4,8,2,0.1,0.1,0,5,1e-06,0.0001
294108702529623059,1,16,0.0001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,10.0,0.0,2.0,10.0,0.1,0.1,0.4,0.65,0,0.005,4.0,0.75,0.9,10,0.4,9,3,0.05,0.01,0,5,1e-05,0.01
122130243789621797,1,16,0.001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.0,2.0,0.0,20.0,0.5,0.01,0.2,-1.0,0,0.01,1.0,0.0,0.9,10,0.2,8,2,0.05,0.0,0,5,1e-06,0.1
224605039268212844,0,64,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10.0,0.0,0.25,20.0,0.1,0.001,0.4,-1.0,0,5e-05,0.2,0.5,0.9,10,0.8,8,2,0.1,0.0,0,0,1e-06,1e-05
8348209311894878,0,4,0.001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,10.0,2.0,0.0,90.0,0.1,0.01,0.4,0.65,0,0.0001,1.0,1.0,0.9,10,0.6,8,2,0.05,0.0001,1,5,0.0,0.1
19174473769413835,1,2,0.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0,1.0,0.1,90.0,0.1,0.0001,0.1,-1.0,1,0.01,4.0,0.0,0.9,10,1.0,8,2,0.0,0.01,1,5,0.0,0.001
140665821200781624,0,2,0.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,10.0,1.0,2.0,90.0,0.1,0.1,0.1,0.75,1,0.01,2.0,0.25,0.9,5,0.4,17,2,0.1,0.0,1,5,0.0,0.001
13559257636195646,0,4,0.01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.25,90.0,0.1,0.0001,0.0,0.65,0,0.005,0.4,0.5,0.8,10,0.8,8,2,0.1,0.01,0,0,0.0,1e-05
140271918308458166,0,4,0.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10.0,4.0,0.1,90.0,0.1,0.001,0.4,0.65,0,0.01,4.0,0.5,0.9,10,0.6,17,3,0.1,0.1,1,5,1e-05,0.01
207016630284833869,1,64,0.001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.0,4.0,2.0,20.0,0.1,0.0,0.3,0.65,0,0.0005,1.0,0.25,0.8,10,0.8,17,2,0.05,0.01,1,10,0.0,0.0001
181507595487001920,0,2,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,10.0,1.0,0.5,20.0,0.5,0.0001,0.4,-1.0,1,0.0005,1.0,0.5,0.9,10,0.4,8,2,0.0,0.01,1,0,1e-06,0.001
19675675042712972,0,32,0.01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.5,4.0,90.0,0.1,0.0,0.0,0.75,1,0.01,0.2,0.25,0.9,10,1.0,8,2,0.05,0.0001,0,10,1e-06,0.001
1561413688850570,0,4,0.001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1.0,4.0,0.0,90.0,0.1,0.0,0.4,0.75,0,1e-05,2.0,0.5,0.9,10,0.0,8,2,0.0,0.1,0,5,0.0,0.01
10357746004839096,0,2,0.001,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,10.0,4.0,2.0,90.0,0.1,0.001,0.4,0.65,1,0.0001,4.0,0.25,0.9,10,0.8,8,2,0.05,0.0,0,0,1e-05,0.01
10277090788016353,1,64,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,2.0,90.0,0.1,0.001,0.0,0.75,0,0.005,2.0,0.5,0.9,10,0.0,9,2,0.0,0.0,1,10,1e-06,0.01
1789361867768655,1,4,0.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,10.0,0.0,2.0,90.0,0.1,0.1,0.4,-1.0,1,0.001,8.0,0.25,0.9,2,0.0,8,2,0.0,0.1,1,10,0.0,0.01
136519465491307156,0,8,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-1.0,4.0,0.25,10.0,0.1,0.01,0.4,0.65,0,0.001,4.0,0.25,0.9,10,0.8,17,2,0.05,0.1,1,0,0.0,0.0
160724770473729261,1,4,0.0001,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,10.0,2.0,0.1,90.0,0.1,0.0,0.2,0.65,1,0.001,2.0,0.0,0.99,5,0.6,17,2,0.1,0.001,0,0,0.0,0.0
11052065905676706,0,128,0.01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-1.0,1.0,0.5,90.0,0.1,0.001,0.3,0.65,1,0.001,2.0,0.75,0.9,2,1.0,8,2,0.05,0.0001,1,5,0.0,0.001
14803239407108926,0,8,0.1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,10.0,0.5,1.0,90.0,0.1,0.0,0.2,0.75,1,0.001,8.0,1.0,0.9,10,0.4,8,2,0.1,0.0001,1,10,1e-05,1e-05
105152595729930082,0,64,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-1.0,0.0,0.0,10.0,0.1,0.0,0.0,0.65,1,0.01,4.0,0.0,0.9,10,0.8,8,2,0.1,0.01,1,5,1e-05,0.0
17113679153940080,0,4,0.0001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,10.0,4.0,0.1,90.0,0.1,0.0,0.2,-1.0,0,0.005,2.0,1.0,0.9,10,0.4,8,2,0.1,0.0,0,0,1e-05,0.1
29781297175001946,0,16,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1.0,0.0,2.0,90.0,0.1,0.1,0.0,0.65,0,0.0005,2.0,0.5,0.9,10,0.8,17,3,0.0,0.0,1,0,0.0,1e-05
166479346190718525,1,4,0.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,-1.0,0.0,4.0,10.0,0.5,0.0,0.3,0.75,1,0.0001,0.2,1.0,0.8,10,0.0,8,2,0.05,0.0001,1,10,0.0,0.0001
63991555600580541,1,32,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1.0,0.5,1.0,90.0,0.1,0.0001,0.2,-1.0,0,5e-05,4.0,0.75,0.9,5,0.6,17,3,0.0,0.0,1,0,1e-06,0.0
7797814596215228,0,4,0.001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.0,1.0,0.0,90.0,0.1,0.1,0.1,0.75,1,5e-05,8.0,0.0,0.9,10,0.4,8,2,0.1,0.1,1,0,1e-05,0.0
50800319322694459,1,4,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,-1.0,4.0,1.0,90.0,0.1,0.0,0.1,-1.0,0,0.0001,0.4,1.0,0.9,10,0.8,17,2,0.0,0.0001,1,10,1e-06,0.01
